OBJECTID *,Shape *,Field1,index,DT_UTC_ts,mag,lat,lon,source,time_diff,duplicate,geometry
24117,Point,00:00.0,24132,29:10.6,0.5,55.8954,-120.3844,nrcan,252.71,0,POINT (-120.3844 55.8954)
24118,Point,00:00.0,24133,32:47.1,0.5,55.8928,-120.3845,nrcan,216.48,0,POINT (-120.3845 55.8928)
24119,Point,00:00.0,24134,48:00.8,1.1,55.8943,-120.3807,nrcan,913.687,0,POINT (-120.3807 55.8943)
24120,Point,00:00.0,24135,50:07.9,0.7,55.8938,-120.3817,nrcan,127.116,0,POINT (-120.3817 55.8938)
24121,Point,00:00.0,24136,50:32.1,1,55.8928,-120.3817,nrcan,24.178,0,POINT (-120.3817 55.8928)
24122,Point,00:00.0,24137,55:44.5,0.8,55.8943,-120.3816,nrcan,312.394,0,POINT (-120.3816 55.8943)
24123,Point,00:00.0,24138,04:38.1,0.8,55.8939,-120.3845,nrcan,533.585,0,POINT (-120.3845 55.8939)
24124,Point,00:00.0,24139,11:06.5,0.9,55.893,-120.3794,nrcan,388.421,0,POINT (-120.3794 55.893)
24125,Point,00:00.0,24140,22:17.6,0.6,55.892,-120.3813,nrcan,671.137,0,POINT (-120.3813 55.892)
24126,Point,00:00.0,24141,25:15.7,0.6,55.8938,-120.3826,nrcan,178.083,0,POINT (-120.3826 55.8938)
24127,Point,00:00.0,24142,37:33.1,1.6,56.9688,-122.1389,nrcan,737.373,0,POINT (-122.1389 56.9688)
24128,Point,00:00.0,24143,40:21.7,1.4,55.8959,-120.3788,nrcan,168.59,0,POINT (-120.3788 55.8959)
24129,Point,00:00.0,24144,40:46.3,0.8,55.8962,-120.3811,nrcan,24.694,0,POINT (-120.3811 55.8962)
24130,Point,00:00.0,24145,41:28.5,1,55.8953,-120.3779,nrcan,42.19,0,POINT (-120.3779 55.8953)
24131,Point,00:00.0,24146,41:54.1,1.6,55.8933,-120.3789,nrcan,25.517,0,POINT (-120.3789 55.8933)
24132,Point,00:00.0,24147,46:35.3,1.4,55.8938,-120.3807,nrcan,281.194,0,POINT (-120.3807 55.8938)
24133,Point,00:00.0,24148,48:28.5,1.3,55.8948,-120.3797,nrcan,113.25,0,POINT (-120.3797 55.8948)
24134,Point,00:00.0,24149,54:49.4,0.6,55.8948,-120.3779,nrcan,380.906,0,POINT (-120.3779 55.8948)
24135,Point,00:00.0,24150,55:48.0,0.4,55.8972,-120.3773,nrcan,58.568,0,POINT (-120.3773 55.8972)
24136,Point,00:00.0,24151,59:16.0,0.3,55.8919,-120.3775,nrcan,208.039,0,POINT (-120.3775 55.8919)
24137,Point,00:00.0,24152,59:31.5,0.6,55.8896,-120.379,nrcan,15.496,0,POINT (-120.379 55.8896)
24138,Point,00:00.0,24153,59:59.3,0.3,55.8883,-120.3786,nrcan,27.792,0,POINT (-120.3786 55.8883)
24139,Point,00:00.0,24154,01:15.6,1,55.8891,-120.38,nrcan,76.311,0,POINT (-120.38 55.8891)
24140,Point,00:00.0,24155,03:27.8,0.6,55.8899,-120.3795,nrcan,132.202,0,POINT (-120.3795 55.8899)
24141,Point,00:00.0,24156,04:25.5,0.8,55.8888,-120.3814,nrcan,57.652,0,POINT (-120.3814 55.8888)
24142,Point,00:00.0,24157,06:21.4,0.8,55.8934,-120.3864,nrcan,115.978,0,POINT (-120.3864 55.8934)
24143,Point,00:00.0,24158,08:27.2,2.6,55.8954,-120.3788,nrcan,125.791,0,POINT (-120.3788 55.8954)
24144,Point,00:00.0,24159,11:02.1,1,55.8896,-120.38,nrcan,154.88,0,POINT (-120.38 55.8896)
24145,Point,00:00.0,24160,12:15.4,1.4,55.8888,-120.3795,nrcan,73.307,0,POINT (-120.3795 55.8888)
24146,Point,00:00.0,24161,12:40.3,1,55.8891,-120.38,nrcan,24.859,0,POINT (-120.38 55.8891)
24147,Point,00:00.0,24162,16:19.7,1.7,55.8875,-120.381,nrcan,219.452,0,POINT (-120.381 55.8875)
24148,Point,00:00.0,24163,20:17.7,1,55.8867,-120.3815,nrcan,237.945,0,POINT (-120.3815 55.8867)
24149,Point,00:00.0,24164,23:25.2,0.5,55.8864,-120.3792,nrcan,187.496,0,POINT (-120.3792 55.8864)
24150,Point,00:00.0,24165,23:43.5,0.7,55.892,-120.385,nrcan,18.347,0,POINT (-120.385 55.892)
24151,Point,00:00.0,24166,24:23.8,1,55.8891,-120.3809,nrcan,40.241,0,POINT (-120.3809 55.8891)
24152,Point,00:00.0,24167,25:10.3,0.6,55.8886,-120.3809,nrcan,46.565,0,POINT (-120.3809 55.8886)
24153,Point,00:00.0,24168,25:21.9,1,55.8959,-120.3806,nrcan,11.538,0,POINT (-120.3806 55.8959)
24154,Point,00:00.0,24169,25:50.8,0.6,55.891,-120.385,nrcan,28.896,0,POINT (-120.385 55.891)
24155,Point,00:00.0,24170,31:23.3,2.4,55.8891,-120.38,nrcan,332.493,0,POINT (-120.38 55.8891)
24156,Point,00:00.0,24171,38:05.3,0.4,55.8883,-120.3824,nrcan,402.011,0,POINT (-120.3824 55.8883)
24157,Point,00:00.0,24172,41:00.1,0.4,55.8899,-120.3795,nrcan,174.849,0,POINT (-120.3795 55.8899)
24158,Point,00:00.0,24173,41:18.8,1,55.891,-120.385,nrcan,18.692,0,POINT (-120.385 55.891)
24159,Point,00:00.0,24174,45:55.8,0.4,55.8933,-120.3845,nrcan,277.028,0,POINT (-120.3845 55.8933)
24160,Point,00:00.0,24175,49:56.8,0.1,55.892,-120.3831,nrcan,240.993,0,POINT (-120.3831 55.892)
24161,Point,00:00.0,24176,55:14.9,0.9,55.8907,-120.3855,nrcan,318.062,0,POINT (-120.3855 55.8907)
24162,Point,00:00.0,24177,57:54.2,0.6,55.8907,-120.3846,nrcan,159.274,0,POINT (-120.3846 55.8907)
24163,Point,00:00.0,24178,09:38.7,1.1,55.8943,-120.3779,nrcan,704.542,0,POINT (-120.3779 55.8943)
24164,Point,00:00.0,24179,17:37.8,0.5,55.8891,-120.3809,nrcan,479.051,0,POINT (-120.3809 55.8891)
24165,Point,00:00.0,24180,24:53.8,0.7,55.8907,-120.3865,nrcan,435.997,0,POINT (-120.3865 55.8907)
24166,Point,00:00.0,24181,35:30.1,0.9,55.8909,-120.3813,nrcan,636.321,0,POINT (-120.3813 55.8909)
24167,Point,00:00.0,24182,52:59.0,1.3,55.8891,-120.38,nrcan,1048.905,0,POINT (-120.38 55.8891)
24168,Point,00:00.0,24183,00:51.2,1.1,55.8954,-120.3788,nrcan,472.184,0,POINT (-120.3788 55.8954)
24169,Point,00:00.0,24184,08:53.1,1,55.8933,-120.3798,nrcan,481.962,0,POINT (-120.3798 55.8933)
24170,Point,00:00.0,24185,16:32.5,2.2,55.8938,-120.3817,nrcan,459.333,0,POINT (-120.3817 55.8938)
24171,Point,00:00.0,24186,20:22.9,2.6,55.8923,-120.3827,nrcan,230.407,0,POINT (-120.3827 55.8923)
24172,Point,00:00.0,24187,25:27.3,0.8,55.8943,-120.3816,nrcan,304.428,0,POINT (-120.3816 55.8943)
24173,Point,00:00.0,24188,42:57.6,1.6,55.8917,-120.3817,nrcan,1050.31,0,POINT (-120.3817 55.8917)
24174,Point,00:00.0,24189,34:52.2,1.8,55.8917,-120.3799,nrcan,3114.571,0,POINT (-120.3799 55.8917)
24175,Point,00:00.0,24190,42:51.9,0,55.8909,-120.3776,nrcan,479.698,0,POINT (-120.3776 55.8909)
24176,Point,00:00.0,24191,03:11.5,0.2,55.8909,-120.3776,nrcan,1219.623,0,POINT (-120.3776 55.8909)
24177,Point,00:00.0,24192,05:33.5,0.4,55.9823,-120.6381,nrcan,142.011,0,POINT (-120.6381 55.9823)
24178,Point,00:00.0,24193,06:59.2,1.4,55.891,-120.3888,nrcan,85.654,0,POINT (-120.3888 55.891)
24179,Point,00:00.0,24194,11:57.2,0.7,55.894,-120.3774,nrcan,298.066,0,POINT (-120.3774 55.894)
24180,Point,00:00.0,24195,21:08.6,0.3,55.8899,-120.3851,nrcan,551.373,0,POINT (-120.3851 55.8899)
24181,Point,00:00.0,24196,06:31.6,1.5,55.893,-120.3812,nrcan,2722.959,0,POINT (-120.3812 55.893)
24182,Point,00:00.0,24197,07:49.1,0.8,55.9843,-120.6306,nrcan,77.501,0,POINT (-120.6306 55.9843)
24183,Point,00:00.0,24198,09:22.8,0.6,55.8906,-120.379,nrcan,93.774,0,POINT (-120.379 55.8906)
24184,Point,00:00.0,24199,11:32.8,1.3,55.8908,-120.3883,nrcan,129.948,0,POINT (-120.3883 55.8908)
24185,Point,00:00.0,24200,16:44.2,0.8,55.8907,-120.3874,nrcan,311.398,0,POINT (-120.3874 55.8907)
24186,Point,00:00.0,24201,18:03.1,0.7,55.8927,-120.3798,nrcan,78.895,0,POINT (-120.3798 55.8927)
24187,Point,00:00.0,24202,18:41.0,0.4,55.8941,-120.383,nrcan,37.939,0,POINT (-120.383 55.8941)
24188,Point,00:00.0,24203,20:49.2,0.9,55.8896,-120.38,nrcan,128.162,0,POINT (-120.38 55.8896)
24189,Point,00:00.0,24204,33:25.0,0.4,55.89,-120.3907,nrcan,755.802,0,POINT (-120.3907 55.89)
24190,Point,00:00.0,24205,49:22.7,0.4,55.9864,-120.6305,nrcan,957.739,0,POINT (-120.6305 55.9864)
24191,Point,00:00.0,24206,52:49.1,0.7,55.8912,-120.3827,nrcan,206.354,0,POINT (-120.3827 55.8912)
24192,Point,00:00.0,24207,55:11.0,0.1,55.9843,-120.6306,nrcan,141.958,0,POINT (-120.6306 55.9843)
24193,Point,00:00.0,24208,56:31.5,0.2,55.8963,-120.3867,nrcan,80.454,0,POINT (-120.3867 55.8963)
24194,Point,00:00.0,24209,08:18.3,0.5,55.8921,-120.3906,nrcan,706.789,0,POINT (-120.3906 55.8921)
24195,Point,00:00.0,24210,12:27.6,1.5,55.8927,-120.377,nrcan,249.344,0,POINT (-120.377 55.8927)
24196,Point,00:00.0,24211,39:18.3,1,55.8877,-120.3931,nrcan,1610.698,0,POINT (-120.3931 55.8877)
24197,Point,00:00.0,24212,40:06.6,0.9,55.8902,-120.3874,nrcan,48.304,0,POINT (-120.3874 55.8902)
24198,Point,00:00.0,24213,48:08.0,0.8,55.9854,-120.6343,nrcan,481.386,0,POINT (-120.6343 55.9854)
24199,Point,00:00.0,24214,05:00.4,1.6,55.9823,-120.6362,nrcan,1012.363,0,POINT (-120.6362 55.9823)
24200,Point,00:00.0,24215,05:39.3,0.3,55.9833,-120.6362,nrcan,38.973,0,POINT (-120.6362 55.9833)
24201,Point,00:00.0,24216,07:13.5,0,55.9833,-120.6325,nrcan,94.173,0,POINT (-120.6325 55.9833)
24202,Point,00:00.0,24217,32:31.6,0.4,55.8927,-120.3798,nrcan,1518.119,0,POINT (-120.3798 55.8927)
24203,Point,00:00.0,24218,37:40.3,0.2,55.893,-120.3812,nrcan,308.678,0,POINT (-120.3812 55.893)
24204,Point,00:00.0,24219,44:46.3,0.4,55.8923,-120.3892,nrcan,425.987,0,POINT (-120.3892 55.8923)
24205,Point,00:00.0,24220,03:11.1,0.4,55.8948,-120.3769,nrcan,1104.804,0,POINT (-120.3769 55.8948)
24206,Point,00:00.0,24221,04:07.2,0.6,55.8871,-120.3932,nrcan,56.142,0,POINT (-120.3932 55.8871)
24207,Point,00:00.0,24222,09:10.6,0.4,55.8944,-120.3844,nrcan,303.348,0,POINT (-120.3844 55.8944)
24208,Point,00:00.0,24223,10:35.1,0.7,55.8923,-120.3845,nrcan,84.558,0,POINT (-120.3845 55.8923)
24209,Point,00:00.0,24224,10:54.0,0,55.89,-120.3888,nrcan,18.858,0,POINT (-120.3888 55.89)
24210,Point,00:00.0,24225,13:04.1,0.1,55.8973,-120.3829,nrcan,130.137,0,POINT (-120.3829 55.8973)
24211,Point,00:00.0,24226,20:21.2,0,55.9854,-120.6361,nrcan,437.021,0,POINT (-120.6361 55.9854)
24212,Point,00:00.0,24227,26:42.6,0,55.9833,-120.6343,nrcan,381.448,0,POINT (-120.6343 55.9833)
24213,Point,00:00.0,24228,28:56.2,0.5,55.9851,-120.631,nrcan,133.557,0,POINT (-120.631 55.9851)
24214,Point,00:00.0,24229,29:57.7,1.6,55.9836,-120.6348,nrcan,61.552,0,POINT (-120.6348 55.9836)
24215,Point,00:00.0,24230,35:55.5,0.4,55.9847,-120.6394,nrcan,357.806,0,POINT (-120.6394 55.9847)
24216,Point,00:00.0,24231,46:01.7,1.1,55.8944,-120.3844,nrcan,606.129,0,POINT (-120.3844 55.8944)
24217,Point,00:00.0,24232,48:36.2,0.7,55.8858,-120.3946,nrcan,154.579,0,POINT (-120.3946 55.8858)
24218,Point,00:00.0,24233,50:48.5,0.5,55.8954,-120.3835,nrcan,132.258,0,POINT (-120.3835 55.8954)
24219,Point,00:00.0,24234,55:33.8,0.6,55.9833,-120.6343,nrcan,285.257,0,POINT (-120.6343 55.9833)
24220,Point,00:00.0,24235,56:02.2,0.1,55.9854,-120.6343,nrcan,28.462,0,POINT (-120.6343 55.9854)
24221,Point,00:00.0,24236,06:26.7,1.4,56.0349,-120.7175,nrcan,624.537,0,POINT (-120.7175 56.0349)
24222,Point,00:00.0,24237,09:36.7,2.2,55.9847,-120.6404,nrcan,189.984,0,POINT (-120.6404 55.9847)
24223,Point,00:00.0,24238,13:24.8,1.5,55.8884,-120.3798,nrcan,228.059,0,POINT (-120.3798 55.8884)
24224,Point,00:00.0,24239,22:30.4,0.4,55.9846,-120.6329,nrcan,545.6,0,POINT (-120.6329 55.9846)
24225,Point,00:00.0,24240,26:47.7,1.5,55.8877,-120.3941,nrcan,257.273,0,POINT (-120.3941 55.8877)
24226,Point,00:00.0,24241,28:26.3,1.6,55.9836,-120.6357,nrcan,98.607,0,POINT (-120.6357 55.9836)
24227,Point,00:00.0,24242,29:39.8,0.8,55.8888,-120.3814,nrcan,73.518,0,POINT (-120.3814 55.8888)
24228,Point,00:00.0,24243,33:56.8,0.6,55.8932,-120.3779,nrcan,257.056,0,POINT (-120.3779 55.8932)
24229,Point,00:00.0,24244,36:48.6,0.6,55.8877,-120.3959,nrcan,171.788,0,POINT (-120.3959 55.8877)
24230,Point,00:00.0,24245,38:13.0,0.1,55.9875,-120.6342,nrcan,84.326,0,POINT (-120.6342 55.9875)
24231,Point,00:00.0,24246,41:10.0,1,55.8938,-120.3826,nrcan,176.992,0,POINT (-120.3826 55.8938)
24232,Point,00:00.0,24247,44:14.4,0.9,55.9846,-120.6348,nrcan,184.43,0,POINT (-120.6348 55.9846)
24233,Point,00:00.0,24248,46:34.3,0.6,55.8939,-120.3845,nrcan,139.955,0,POINT (-120.3845 55.8939)
24234,Point,00:00.0,24249,51:03.9,1.2,55.8888,-120.3795,nrcan,269.558,0,POINT (-120.3795 55.8888)
24235,Point,00:00.0,24250,53:18.5,0.7,55.8896,-120.38,nrcan,134.579,0,POINT (-120.38 55.8896)
24236,Point,00:00.0,24251,57:34.8,0.3,55.8931,-120.3831,nrcan,256.297,0,POINT (-120.3831 55.8931)
24237,Point,00:00.0,24252,02:11.3,0.8,55.9834,-120.6418,nrcan,276.537,0,POINT (-120.6418 55.9834)
24238,Point,00:00.0,24253,02:55.4,0.2,55.8931,-120.385,nrcan,44.081,0,POINT (-120.385 55.8931)
24239,Point,00:00.0,24254,58:31.8,1,55.8866,-120.3932,nrcan,3336.454,0,POINT (-120.3932 55.8866)
24240,Point,00:00.0,24255,16:23.0,1.3,55.8876,-120.3885,nrcan,1071.125,0,POINT (-120.3885 55.8876)
24241,Point,00:00.0,24256,17:38.8,0.1,55.895,-120.3737,nrcan,75.808,0,POINT (-120.3737 55.895)
24242,Point,00:00.0,24257,26:15.8,0.7,55.8866,-120.3932,nrcan,517.068,0,POINT (-120.3932 55.8866)
24243,Point,00:00.0,24258,32:10.5,0.9,55.9831,-120.6367,nrcan,354.686,0,POINT (-120.6367 55.9831)
24244,Point,00:00.0,24259,36:22.2,0.3,55.891,-120.385,nrcan,251.654,0,POINT (-120.385 55.891)
24245,Point,00:00.0,24260,42:07.5,0.3,55.8867,-120.3815,nrcan,345.333,0,POINT (-120.3815 55.8867)
24246,Point,00:00.0,24261,02:54.6,0.4,55.981,-120.6396,nrcan,1247.113,0,POINT (-120.6396 55.981)
24247,Point,00:00.0,24262,06:09.8,0.5,55.8833,-120.3812,nrcan,195.142,0,POINT (-120.3812 55.8833)
24248,Point,00:00.0,24263,18:58.6,2.7,55.8886,-120.3865,nrcan,768.868,0,POINT (-120.3865 55.8886)
24249,Point,00:00.0,24264,26:17.8,1.9,55.8876,-120.3894,nrcan,439.145,0,POINT (-120.3894 55.8876)
24250,Point,00:00.0,24265,27:34.2,0.9,55.8871,-120.3922,nrcan,76.431,0,POINT (-120.3922 55.8871)
24251,Point,00:00.0,24266,45:11.4,1.5,55.9833,-120.6343,nrcan,1057.219,0,POINT (-120.6343 55.9833)
24252,Point,00:00.0,24267,45:24.8,0.8,55.8839,-120.383,nrcan,3613.394,0,POINT (-120.383 55.8839)
24253,Point,00:00.0,24268,00:01.4,0.1,55.8862,-120.3824,nrcan,876.61,0,POINT (-120.3824 55.8862)
24254,Point,00:00.0,24269,07:11.4,0.7,55.9826,-120.6367,nrcan,430.008,0,POINT (-120.6367 55.9826)
24255,Point,00:00.0,24270,07:50.9,0.8,56.032,-120.7659,nrcan,39.444,0,POINT (-120.7659 56.032)
24256,Point,00:00.0,24271,39:10.8,1.6,55.8866,-120.3904,nrcan,1879.89,0,POINT (-120.3904 55.8866)
24257,Point,00:00.0,24272,59:57.1,1,55.8896,-120.3781,nrcan,1246.29,0,POINT (-120.3781 55.8896)
24258,Point,00:00.0,24273,04:40.4,0.3,55.8849,-120.3802,nrcan,283.335,0,POINT (-120.3802 55.8849)
24259,Point,00:00.0,24274,05:59.1,0.4,55.8877,-120.3796,nrcan,78.722,0,POINT (-120.3796 55.8877)
24260,Point,00:00.0,24275,07:13.5,0.2,55.8898,-120.3757,nrcan,74.354,0,POINT (-120.3757 55.8898)
24261,Point,00:00.0,24276,22:24.8,0.2,55.9865,-120.6398,nrcan,911.314,0,POINT (-120.6398 55.9865)
24262,Point,00:00.0,24277,48:29.8,1.1,55.8943,-120.376,nrcan,1564.984,0,POINT (-120.376 55.8943)
24263,Point,00:00.0,24278,50:48.3,0.2,55.8927,-120.3798,nrcan,138.539,0,POINT (-120.3798 55.8927)
24264,Point,00:00.0,24279,13:57.1,0.6,55.9885,-120.6304,nrcan,1388.779,0,POINT (-120.6304 55.9885)
24265,Point,00:00.0,24280,40:31.3,1.4,55.8846,-120.3834,nrcan,1594.221,0,POINT (-120.3834 55.8846)
24266,Point,00:00.0,24281,45:56.1,0.3,55.8888,-120.3833,nrcan,324.771,0,POINT (-120.3833 55.8888)
24267,Point,00:00.0,24282,51:32.3,0.9,55.8865,-120.381,nrcan,336.225,0,POINT (-120.381 55.8865)
24268,Point,00:00.0,24283,52:15.5,0.6,55.8871,-120.3894,nrcan,43.137,0,POINT (-120.3894 55.8871)
24269,Point,00:00.0,24284,04:06.4,1.7,55.9847,-120.6385,nrcan,710.963,0,POINT (-120.6385 55.9847)
24270,Point,00:00.0,24285,06:33.0,0.6,55.8865,-120.381,nrcan,146.581,0,POINT (-120.381 55.8865)
24271,Point,00:00.0,24286,24:34.5,1.9,55.8929,-120.3939,nrcan,1081.541,0,POINT (-120.3939 55.8929)
24272,Point,00:00.0,24287,30:53.1,0.5,55.8931,-120.385,nrcan,378.564,0,POINT (-120.385 55.8931)
24273,Point,00:00.0,24288,31:21.2,1.1,55.8898,-120.3968,nrcan,28.076,0,POINT (-120.3968 55.8898)
24274,Point,00:00.0,24289,32:16.7,1,55.8919,-120.3939,nrcan,55.538,0,POINT (-120.3939 55.8919)
24275,Point,00:00.0,24290,32:42.2,0.9,55.8919,-120.3939,nrcan,25.448,0,POINT (-120.3939 55.8919)
24276,Point,00:00.0,24291,33:31.4,0.5,55.8929,-120.3892,nrcan,49.217,0,POINT (-120.3892 55.8929)
24277,Point,00:00.0,24292,35:52.7,0.5,55.8929,-120.3929,nrcan,141.297,0,POINT (-120.3929 55.8929)
24278,Point,00:00.0,24293,38:50.4,0.9,55.8929,-120.3939,nrcan,177.763,0,POINT (-120.3939 55.8929)
24279,Point,00:00.0,24294,52:31.3,1.3,55.8924,-120.392,nrcan,820.881,0,POINT (-120.392 55.8924)
24280,Point,00:00.0,24295,53:04.9,0.4,55.891,-120.3907,nrcan,33.539,0,POINT (-120.3907 55.891)
24281,Point,00:00.0,24296,53:55.2,0.8,55.8929,-120.3948,nrcan,50.305,0,POINT (-120.3948 55.8929)
24282,Point,00:00.0,24297,56:01.2,0.3,55.8961,-120.3774,nrcan,126.079,0,POINT (-120.3774 55.8961)
24283,Point,00:00.0,24298,56:28.8,0.8,55.8903,-120.394,nrcan,27.531,0,POINT (-120.394 55.8903)
24284,Point,00:00.0,24299,00:15.9,0.9,55.8932,-120.3924,nrcan,227.13,0,POINT (-120.3924 55.8932)
24285,Point,00:00.0,24300,00:50.8,0.5,55.8934,-120.392,nrcan,34.865,0,POINT (-120.392 55.8934)
24286,Point,00:00.0,24301,01:44.1,2.1,55.8882,-120.3912,nrcan,53.321,0,POINT (-120.3912 55.8882)
24287,Point,00:00.0,24302,06:07.4,0.4,55.9833,-120.6325,nrcan,263.31,0,POINT (-120.6325 55.9833)
24288,Point,00:00.0,24303,10:17.5,0.6,55.8854,-120.3801,nrcan,250.085,0,POINT (-120.3801 55.8854)
24289,Point,00:00.0,24304,12:48.2,0.8,55.8844,-120.383,nrcan,150.738,0,POINT (-120.383 55.8844)
24290,Point,00:00.0,24305,13:30.5,1.6,55.9844,-120.6399,nrcan,42.292,0,POINT (-120.6399 55.9844)
24291,Point,00:00.0,24306,15:17.8,1.6,55.8887,-120.394,nrcan,107.274,0,POINT (-120.394 55.8887)
24292,Point,00:00.0,24307,16:13.6,1.5,55.8935,-120.3948,nrcan,55.837,0,POINT (-120.3948 55.8935)
24293,Point,00:00.0,24308,17:49.4,0.9,55.8929,-120.3948,nrcan,95.751,0,POINT (-120.3948 55.8929)
24294,Point,00:00.0,24309,18:41.9,0.5,55.8942,-120.3887,nrcan,52.538,0,POINT (-120.3887 55.8942)
24295,Point,00:00.0,24310,20:14.9,0.9,55.8919,-120.3939,nrcan,93.02,0,POINT (-120.3939 55.8919)
24296,Point,00:00.0,24311,21:38.8,1.2,55.8911,-120.3944,nrcan,83.873,0,POINT (-120.3944 55.8911)
24297,Point,00:00.0,24312,21:57.0,0.8,55.8932,-120.3924,nrcan,18.224,0,POINT (-120.3924 55.8932)
24298,Point,00:00.0,24313,22:27.6,1.6,55.9841,-120.6376,nrcan,30.535,0,POINT (-120.6376 55.9841)
24299,Point,00:00.0,24314,25:10.3,0.9,55.8924,-120.3948,nrcan,162.707,0,POINT (-120.3948 55.8924)
24300,Point,00:00.0,24315,28:48.7,0.9,55.8945,-120.3929,nrcan,218.436,0,POINT (-120.3929 55.8945)
24301,Point,00:00.0,24316,30:14.2,1.2,55.8867,-120.3815,nrcan,85.47,0,POINT (-120.3815 55.8867)
24302,Point,00:00.0,24317,31:57.4,1,55.8864,-120.3792,nrcan,103.202,0,POINT (-120.3792 55.8864)
24303,Point,00:00.0,24318,33:47.6,1,55.8865,-120.381,nrcan,110.258,0,POINT (-120.381 55.8865)
24304,Point,00:00.0,24319,34:03.1,0.5,55.8867,-120.3777,nrcan,15.475,0,POINT (-120.3777 55.8867)
24305,Point,00:00.0,24320,35:33.9,0.7,55.89,-120.3888,nrcan,90.813,0,POINT (-120.3888 55.89)
24306,Point,00:00.0,24321,36:30.0,1.3,55.8872,-120.395,nrcan,56.049,0,POINT (-120.395 55.8872)
24307,Point,00:00.0,24322,36:43.8,0.6,55.9865,-120.6361,nrcan,13.832,0,POINT (-120.6361 55.9865)
24308,Point,00:00.0,24323,37:06.2,0.9,55.8844,-120.3839,nrcan,22.404,0,POINT (-120.3839 55.8844)
24309,Point,00:00.0,24324,39:19.2,0.6,55.8859,-120.3801,nrcan,133.028,0,POINT (-120.3801 55.8859)
24310,Point,00:00.0,24325,40:56.2,1.1,55.8919,-120.3948,nrcan,96.984,0,POINT (-120.3948 55.8919)
24311,Point,00:00.0,24326,43:30.5,0.5,55.8911,-120.3944,nrcan,154.266,0,POINT (-120.3944 55.8911)
24312,Point,00:00.0,24327,46:05.7,0.8,55.894,-120.3774,nrcan,155.25,0,POINT (-120.3774 55.894)
24313,Point,00:00.0,24328,46:58.9,0.8,55.8864,-120.3792,nrcan,53.114,0,POINT (-120.3792 55.8864)
24314,Point,00:00.0,24329,47:48.8,0.9,55.8911,-120.3963,nrcan,49.915,0,POINT (-120.3963 55.8911)
24315,Point,00:00.0,24330,48:14.5,0.6,55.8909,-120.3813,nrcan,25.719,0,POINT (-120.3813 55.8909)
24316,Point,00:00.0,24331,49:13.3,0.5,55.8942,-120.3943,nrcan,58.838,0,POINT (-120.3943 55.8942)
24317,Point,00:00.0,24332,53:33.6,0.6,55.8867,-120.3834,nrcan,260.301,0,POINT (-120.3834 55.8867)
24318,Point,00:00.0,24333,54:57.0,1.2,55.887,-120.3819,nrcan,83.388,0,POINT (-120.3819 55.887)
24319,Point,00:00.0,24334,56:56.0,1.9,55.8939,-120.3845,nrcan,118.995,0,POINT (-120.3845 55.8939)
24320,Point,00:00.0,24335,59:58.8,1,55.8941,-120.3849,nrcan,182.782,0,POINT (-120.3849 55.8941)
24321,Point,00:00.0,24336,02:47.1,0.6,55.8962,-120.383,nrcan,168.281,0,POINT (-120.383 55.8962)
24322,Point,00:00.0,24337,04:58.2,0.7,55.8962,-120.3811,nrcan,131.09,0,POINT (-120.3811 55.8962)
24323,Point,00:00.0,24338,06:50.1,2.1,55.8932,-120.3943,nrcan,111.942,0,POINT (-120.3943 55.8932)
24324,Point,00:00.0,24339,08:06.9,0.7,55.8931,-120.3906,nrcan,76.748,0,POINT (-120.3906 55.8931)
24325,Point,00:00.0,24340,09:31.4,1.3,55.8919,-120.392,nrcan,84.5,0,POINT (-120.392 55.8919)
24326,Point,00:00.0,24341,10:09.6,1.3,55.8914,-120.3986,nrcan,38.253,0,POINT (-120.3986 55.8914)
24327,Point,00:00.0,24342,11:03.0,1.8,55.8933,-120.3835,nrcan,53.358,0,POINT (-120.3835 55.8933)
24328,Point,00:00.0,24343,11:50.2,0.8,55.8919,-120.3948,nrcan,47.205,0,POINT (-120.3948 55.8919)
24329,Point,00:00.0,24344,14:17.6,1.5,55.8939,-120.3854,nrcan,147.433,0,POINT (-120.3854 55.8939)
24330,Point,00:00.0,24345,17:53.5,0.5,55.9842,-120.6413,nrcan,215.867,0,POINT (-120.6413 55.9842)
24331,Point,00:00.0,24346,20:21.1,0.8,55.894,-120.3938,nrcan,147.673,0,POINT (-120.3938 55.894)
24332,Point,00:00.0,24347,23:54.1,0.5,55.8953,-120.3905,nrcan,212.95,0,POINT (-120.3905 55.8953)
24333,Point,00:00.0,24348,25:11.0,1.3,55.8922,-120.3962,nrcan,76.863,0,POINT (-120.3962 55.8922)
24334,Point,00:00.0,24349,25:59.3,0.9,55.8932,-120.3924,nrcan,48.315,0,POINT (-120.3924 55.8932)
24335,Point,00:00.0,24350,31:11.4,0.6,55.8941,-120.3812,nrcan,312.095,0,POINT (-120.3812 55.8941)
24336,Point,00:00.0,24351,34:09.6,2.2,55.8929,-120.3929,nrcan,178.228,0,POINT (-120.3929 55.8929)
24337,Point,00:00.0,24352,35:34.7,0.9,55.8836,-120.3835,nrcan,85.064,0,POINT (-120.3835 55.8836)
24338,Point,00:00.0,24353,36:18.4,1,55.8932,-120.3924,nrcan,43.761,0,POINT (-120.3924 55.8932)
24339,Point,00:00.0,24354,37:11.5,1.9,55.8941,-120.3849,nrcan,53.115,0,POINT (-120.3849 55.8941)
