,FID,geometry,sim_0
704,704,"POLYGON ((405125.86896790686 6132085.416192899, 425125.86896790686 6132085.416192899, 425125.86896790686 6112085.416192899, 405125.86896790686 6112085.416192899, 405125.86896790686 6132085.416192899))",0.0
705,705,"POLYGON ((405125.86896790686 6112085.416192899, 425125.86896790686 6112085.416192899, 425125.86896790686 6092085.416192899, 405125.86896790686 6092085.416192899, 405125.86896790686 6112085.416192899))",0.0
706,706,"POLYGON ((405125.86896790686 6092085.416192899, 425125.86896790686 6092085.416192899, 425125.86896790686 6072085.416192899, 405125.86896790686 6072085.416192899, 405125.86896790686 6092085.416192899))",0.0
707,707,"POLYGON ((405125.86896790686 6072085.416192899, 425125.86896790686 6072085.416192899, 425125.86896790686 6052085.416192899, 405125.86896790686 6052085.416192899, 405125.86896790686 6072085.416192899))",0.0
708,708,"POLYGON ((405125.86896790686 6052085.416192899, 425125.86896790686 6052085.416192899, 425125.86896790686 6032085.416192899, 405125.86896790686 6032085.416192899, 405125.86896790686 6052085.416192899))",0.0
709,709,"POLYGON ((405125.86896790686 6032085.416192899, 425125.86896790686 6032085.416192899, 425125.86896790686 6012085.416192899, 405125.86896790686 6012085.416192899, 405125.86896790686 6032085.416192899))",0.0
710,710,"POLYGON ((405125.86896790686 6012085.416192899, 425125.86896790686 6012085.416192899, 425125.86896790686 5992085.416192899, 405125.86896790686 5992085.416192899, 405125.86896790686 6012085.416192899))",0.0
711,711,"POLYGON ((405125.86896790686 5992085.416192899, 425125.86896790686 5992085.416192899, 425125.86896790686 5972085.416192899, 405125.86896790686 5972085.416192899, 405125.86896790686 5992085.416192899))",0.0
712,712,"POLYGON ((405125.86896790686 5972085.416192899, 425125.86896790686 5972085.416192899, 425125.86896790686 5952085.416192899, 405125.86896790686 5952085.416192899, 405125.86896790686 5972085.416192899))",0.0
713,713,"POLYGON ((405125.86896790686 5952085.416192899, 425125.86896790686 5952085.416192899, 425125.86896790686 5932085.416192899, 405125.86896790686 5932085.416192899, 405125.86896790686 5952085.416192899))",0.0
714,714,"POLYGON ((405125.86896790686 5932085.416192899, 425125.86896790686 5932085.416192899, 425125.86896790686 5912085.416192899, 405125.86896790686 5912085.416192899, 405125.86896790686 5932085.416192899))",0.0
715,715,"POLYGON ((405125.86896790686 5912085.416192899, 425125.86896790686 5912085.416192899, 425125.86896790686 5892085.416192899, 405125.86896790686 5892085.416192899, 405125.86896790686 5912085.416192899))",0.0
716,716,"POLYGON ((405125.86896790686 5892085.416192899, 425125.86896790686 5892085.416192899, 425125.86896790686 5872085.416192899, 405125.86896790686 5872085.416192899, 405125.86896790686 5892085.416192899))",0.0
717,717,"POLYGON ((405125.86896790686 5872085.416192899, 425125.86896790686 5872085.416192899, 425125.86896790686 5852085.416192899, 405125.86896790686 5852085.416192899, 405125.86896790686 5872085.416192899))",0.0
718,718,"POLYGON ((405125.86896790686 5852085.416192899, 425125.86896790686 5852085.416192899, 425125.86896790686 5832085.416192899, 405125.86896790686 5832085.416192899, 405125.86896790686 5852085.416192899))",0.0
719,719,"POLYGON ((405125.86896790686 5832085.416192899, 425125.86896790686 5832085.416192899, 425125.86896790686 5812085.416192899, 405125.86896790686 5812085.416192899, 405125.86896790686 5832085.416192899))",0.0
720,720,"POLYGON ((425125.86896790686 6612085.416192899, 445125.86896790686 6612085.416192899, 445125.86896790686 6592085.416192899, 425125.86896790686 6592085.416192899, 425125.86896790686 6612085.416192899))",0.0
721,721,"POLYGON ((425125.86896790686 6592085.416192899, 445125.86896790686 6592085.416192899, 445125.86896790686 6572085.416192899, 425125.86896790686 6572085.416192899, 425125.86896790686 6592085.416192899))",0.0
722,722,"POLYGON ((425125.86896790686 6572085.416192899, 445125.86896790686 6572085.416192899, 445125.86896790686 6552085.416192899, 425125.86896790686 6552085.416192899, 425125.86896790686 6572085.416192899))",0.0
723,723,"POLYGON ((425125.86896790686 6552085.416192899, 445125.86896790686 6552085.416192899, 445125.86896790686 6532085.416192899, 425125.86896790686 6532085.416192899, 425125.86896790686 6552085.416192899))",0.0
724,724,"POLYGON ((425125.86896790686 6532085.416192899, 445125.86896790686 6532085.416192899, 445125.86896790686 6512085.416192899, 425125.86896790686 6512085.416192899, 425125.86896790686 6532085.416192899))",0.0
725,725,"POLYGON ((425125.86896790686 6512085.416192899, 445125.86896790686 6512085.416192899, 445125.86896790686 6492085.416192899, 425125.86896790686 6492085.416192899, 425125.86896790686 6512085.416192899))",0.0
726,726,"POLYGON ((425125.86896790686 6492085.416192899, 445125.86896790686 6492085.416192899, 445125.86896790686 6472085.416192899, 425125.86896790686 6472085.416192899, 425125.86896790686 6492085.416192899))",0.0
727,727,"POLYGON ((425125.86896790686 6472085.416192899, 445125.86896790686 6472085.416192899, 445125.86896790686 6452085.416192899, 425125.86896790686 6452085.416192899, 425125.86896790686 6472085.416192899))",0.0
728,728,"POLYGON ((425125.86896790686 6452085.416192899, 445125.86896790686 6452085.416192899, 445125.86896790686 6432085.416192899, 425125.86896790686 6432085.416192899, 425125.86896790686 6452085.416192899))",0.0
729,729,"POLYGON ((425125.86896790686 6432085.416192899, 445125.86896790686 6432085.416192899, 445125.86896790686 6412085.416192899, 425125.86896790686 6412085.416192899, 425125.86896790686 6432085.416192899))",0.0
730,730,"POLYGON ((425125.86896790686 6412085.416192899, 445125.86896790686 6412085.416192899, 445125.86896790686 6392085.416192899, 425125.86896790686 6392085.416192899, 425125.86896790686 6412085.416192899))",0.0
731,731,"POLYGON ((425125.86896790686 6392085.416192899, 445125.86896790686 6392085.416192899, 445125.86896790686 6372085.416192899, 425125.86896790686 6372085.416192899, 425125.86896790686 6392085.416192899))",0.0
732,732,"POLYGON ((425125.86896790686 6372085.416192899, 445125.86896790686 6372085.416192899, 445125.86896790686 6352085.416192899, 425125.86896790686 6352085.416192899, 425125.86896790686 6372085.416192899))",0.0
733,733,"POLYGON ((425125.86896790686 6352085.416192899, 445125.86896790686 6352085.416192899, 445125.86896790686 6332085.416192899, 425125.86896790686 6332085.416192899, 425125.86896790686 6352085.416192899))",0.0
734,734,"POLYGON ((425125.86896790686 6332085.416192899, 445125.86896790686 6332085.416192899, 445125.86896790686 6312085.416192899, 425125.86896790686 6312085.416192899, 425125.86896790686 6332085.416192899))",0.0
735,735,"POLYGON ((425125.86896790686 6312085.416192899, 445125.86896790686 6312085.416192899, 445125.86896790686 6292085.416192899, 425125.86896790686 6292085.416192899, 425125.86896790686 6312085.416192899))",0.0
736,736,"POLYGON ((425125.86896790686 6292085.416192899, 445125.86896790686 6292085.416192899, 445125.86896790686 6272085.416192899, 425125.86896790686 6272085.416192899, 425125.86896790686 6292085.416192899))",0.0
737,737,"POLYGON ((425125.86896790686 6272085.416192899, 445125.86896790686 6272085.416192899, 445125.86896790686 6252085.416192899, 425125.86896790686 6252085.416192899, 425125.86896790686 6272085.416192899))",0.0
738,738,"POLYGON ((425125.86896790686 6252085.416192899, 445125.86896790686 6252085.416192899, 445125.86896790686 6232085.416192899, 425125.86896790686 6232085.416192899, 425125.86896790686 6252085.416192899))",0.0
739,739,"POLYGON ((425125.86896790686 6232085.416192899, 445125.86896790686 6232085.416192899, 445125.86896790686 6212085.416192899, 425125.86896790686 6212085.416192899, 425125.86896790686 6232085.416192899))",0.0
740,740,"POLYGON ((425125.86896790686 6212085.416192899, 445125.86896790686 6212085.416192899, 445125.86896790686 6192085.416192899, 425125.86896790686 6192085.416192899, 425125.86896790686 6212085.416192899))",0.0
741,741,"POLYGON ((425125.86896790686 6192085.416192899, 445125.86896790686 6192085.416192899, 445125.86896790686 6172085.416192899, 425125.86896790686 6172085.416192899, 425125.86896790686 6192085.416192899))",0.0
742,742,"POLYGON ((425125.86896790686 6172085.416192899, 445125.86896790686 6172085.416192899, 445125.86896790686 6152085.416192899, 425125.86896790686 6152085.416192899, 425125.86896790686 6172085.416192899))",0.0
743,743,"POLYGON ((425125.86896790686 6152085.416192899, 445125.86896790686 6152085.416192899, 445125.86896790686 6132085.416192899, 425125.86896790686 6132085.416192899, 425125.86896790686 6152085.416192899))",0.0
744,744,"POLYGON ((425125.86896790686 6132085.416192899, 445125.86896790686 6132085.416192899, 445125.86896790686 6112085.416192899, 425125.86896790686 6112085.416192899, 425125.86896790686 6132085.416192899))",0.0
745,745,"POLYGON ((425125.86896790686 6112085.416192899, 445125.86896790686 6112085.416192899, 445125.86896790686 6092085.416192899, 425125.86896790686 6092085.416192899, 425125.86896790686 6112085.416192899))",0.0
746,746,"POLYGON ((425125.86896790686 6092085.416192899, 445125.86896790686 6092085.416192899, 445125.86896790686 6072085.416192899, 425125.86896790686 6072085.416192899, 425125.86896790686 6092085.416192899))",0.0
747,747,"POLYGON ((425125.86896790686 6072085.416192899, 445125.86896790686 6072085.416192899, 445125.86896790686 6052085.416192899, 425125.86896790686 6052085.416192899, 425125.86896790686 6072085.416192899))",0.0
748,748,"POLYGON ((425125.86896790686 6052085.416192899, 445125.86896790686 6052085.416192899, 445125.86896790686 6032085.416192899, 425125.86896790686 6032085.416192899, 425125.86896790686 6052085.416192899))",0.0
749,749,"POLYGON ((425125.86896790686 6032085.416192899, 445125.86896790686 6032085.416192899, 445125.86896790686 6012085.416192899, 425125.86896790686 6012085.416192899, 425125.86896790686 6032085.416192899))",0.0
750,750,"POLYGON ((425125.86896790686 6012085.416192899, 445125.86896790686 6012085.416192899, 445125.86896790686 5992085.416192899, 425125.86896790686 5992085.416192899, 425125.86896790686 6012085.416192899))",0.0
751,751,"POLYGON ((425125.86896790686 5992085.416192899, 445125.86896790686 5992085.416192899, 445125.86896790686 5972085.416192899, 425125.86896790686 5972085.416192899, 425125.86896790686 5992085.416192899))",0.0
752,752,"POLYGON ((425125.86896790686 5972085.416192899, 445125.86896790686 5972085.416192899, 445125.86896790686 5952085.416192899, 425125.86896790686 5952085.416192899, 425125.86896790686 5972085.416192899))",0.0
753,753,"POLYGON ((425125.86896790686 5952085.416192899, 445125.86896790686 5952085.416192899, 445125.86896790686 5932085.416192899, 425125.86896790686 5932085.416192899, 425125.86896790686 5952085.416192899))",0.0
754,754,"POLYGON ((425125.86896790686 5932085.416192899, 445125.86896790686 5932085.416192899, 445125.86896790686 5912085.416192899, 425125.86896790686 5912085.416192899, 425125.86896790686 5932085.416192899))",0.0
755,755,"POLYGON ((425125.86896790686 5912085.416192899, 445125.86896790686 5912085.416192899, 445125.86896790686 5892085.416192899, 425125.86896790686 5892085.416192899, 425125.86896790686 5912085.416192899))",0.0
756,756,"POLYGON ((425125.86896790686 5892085.416192899, 445125.86896790686 5892085.416192899, 445125.86896790686 5872085.416192899, 425125.86896790686 5872085.416192899, 425125.86896790686 5892085.416192899))",0.0
757,757,"POLYGON ((425125.86896790686 5872085.416192899, 445125.86896790686 5872085.416192899, 445125.86896790686 5852085.416192899, 425125.86896790686 5852085.416192899, 425125.86896790686 5872085.416192899))",0.0
758,758,"POLYGON ((425125.86896790686 5852085.416192899, 445125.86896790686 5852085.416192899, 445125.86896790686 5832085.416192899, 425125.86896790686 5832085.416192899, 425125.86896790686 5852085.416192899))",0.0
759,759,"POLYGON ((425125.86896790686 5832085.416192899, 445125.86896790686 5832085.416192899, 445125.86896790686 5812085.416192899, 425125.86896790686 5812085.416192899, 425125.86896790686 5832085.416192899))",0.0
760,760,"POLYGON ((445125.86896790686 6612085.416192899, 465125.86896790686 6612085.416192899, 465125.86896790686 6592085.416192899, 445125.86896790686 6592085.416192899, 445125.86896790686 6612085.416192899))",0.0
761,761,"POLYGON ((445125.86896790686 6592085.416192899, 465125.86896790686 6592085.416192899, 465125.86896790686 6572085.416192899, 445125.86896790686 6572085.416192899, 445125.86896790686 6592085.416192899))",0.0
762,762,"POLYGON ((445125.86896790686 6572085.416192899, 465125.86896790686 6572085.416192899, 465125.86896790686 6552085.416192899, 445125.86896790686 6552085.416192899, 445125.86896790686 6572085.416192899))",0.0
763,763,"POLYGON ((445125.86896790686 6552085.416192899, 465125.86896790686 6552085.416192899, 465125.86896790686 6532085.416192899, 445125.86896790686 6532085.416192899, 445125.86896790686 6552085.416192899))",0.0
764,764,"POLYGON ((445125.86896790686 6532085.416192899, 465125.86896790686 6532085.416192899, 465125.86896790686 6512085.416192899, 445125.86896790686 6512085.416192899, 445125.86896790686 6532085.416192899))",0.0
765,765,"POLYGON ((445125.86896790686 6512085.416192899, 465125.86896790686 6512085.416192899, 465125.86896790686 6492085.416192899, 445125.86896790686 6492085.416192899, 445125.86896790686 6512085.416192899))",0.0
766,766,"POLYGON ((445125.86896790686 6492085.416192899, 465125.86896790686 6492085.416192899, 465125.86896790686 6472085.416192899, 445125.86896790686 6472085.416192899, 445125.86896790686 6492085.416192899))",0.0
767,767,"POLYGON ((445125.86896790686 6472085.416192899, 465125.86896790686 6472085.416192899, 465125.86896790686 6452085.416192899, 445125.86896790686 6452085.416192899, 445125.86896790686 6472085.416192899))",0.0
768,768,"POLYGON ((445125.86896790686 6452085.416192899, 465125.86896790686 6452085.416192899, 465125.86896790686 6432085.416192899, 445125.86896790686 6432085.416192899, 445125.86896790686 6452085.416192899))",0.0
769,769,"POLYGON ((445125.86896790686 6432085.416192899, 465125.86896790686 6432085.416192899, 465125.86896790686 6412085.416192899, 445125.86896790686 6412085.416192899, 445125.86896790686 6432085.416192899))",0.0
770,770,"POLYGON ((445125.86896790686 6412085.416192899, 465125.86896790686 6412085.416192899, 465125.86896790686 6392085.416192899, 445125.86896790686 6392085.416192899, 445125.86896790686 6412085.416192899))",0.0
771,771,"POLYGON ((445125.86896790686 6392085.416192899, 465125.86896790686 6392085.416192899, 465125.86896790686 6372085.416192899, 445125.86896790686 6372085.416192899, 445125.86896790686 6392085.416192899))",0.0
772,772,"POLYGON ((445125.86896790686 6372085.416192899, 465125.86896790686 6372085.416192899, 465125.86896790686 6352085.416192899, 445125.86896790686 6352085.416192899, 445125.86896790686 6372085.416192899))",0.0
773,773,"POLYGON ((445125.86896790686 6352085.416192899, 465125.86896790686 6352085.416192899, 465125.86896790686 6332085.416192899, 445125.86896790686 6332085.416192899, 445125.86896790686 6352085.416192899))",0.0
774,774,"POLYGON ((445125.86896790686 6332085.416192899, 465125.86896790686 6332085.416192899, 465125.86896790686 6312085.416192899, 445125.86896790686 6312085.416192899, 445125.86896790686 6332085.416192899))",0.0
